User Name,Review Date,Rating,Review Body
Betty B,"Reviewed in the United States on October 13, 2024",4.0 out of 5 stars,"Matthew bares himself with some wonderful stories and has fun philosophizing about his mistakes and learned lessons in life. A great read, or a fun audio for a long drive."
thinsilverline,"Reviewed in the United States on October 11, 2024",5.0 out of 5 stars,"I loved it! Not really an autobiography and not really a self help book. It's balanced with poetry, memories and a look into Matthew's mind and thoughts. I never knew that Matthew was a brilliant writer. A very great story teller, this is a must read. Better yet, listen to the audio book. I was captivated from the beginning."
Sherri Drake,"Reviewed in the United States on October 11, 2024",5.0 out of 5 stars,"I didn't realize this was more of his life story, however it was an amazing book. It was hard to put down. I learned so much about myself and my path going forward. I highly recommend this book!"
befree,"Reviewed in the United States on October 10, 2024",3.0 out of 5 stars,"I didn't really like the book; it seemed somewhat shallow to me. A lot of it was copies of hand-written notes, printed on darker paper, which made it very difficult to read. By the first third of the book, I just skipped the stream-of-consciousness ""beat"" poetry, which wasn't worthwhile enough to me to spend the time trying to decipher it. He has led an interesting-enough life, but just didn't go into enough depth on any of it to engage my attention. As a writer, he was just okay.
Actually, the most interesting and fleshed-out parts of the book were references to his upbringing by hard-working, practical, sassy parents. And, really, all of his hard-won wisdom and valuable lessons learned seemed to be stuff his folks taught him - tell the truth, be kind, take care of yourself and others, enjoy life, live with honor and passion. I understand he has now authored a children's book w/similar messages in a picture-book format, and that may honestly be a better vehicle for his style"
Valerie Petersen,"Reviewed in the United States on October 3, 2024",5.0 out of 5 stars,Loved it
TJ,"Reviewed in the United States on October 1, 2024",5.0 out of 5 stars,"I’ve read the jacket, the prologue, and I’m up to chapter 2. It is going to be an adventure, one that I hope will give me some insight into this thing called life."
Kelbrat,"Reviewed in the United States on September 30, 2024",5.0 out of 5 stars,"I flew through this book, first because I needed to for book club, and next because it was so enjoyable. The narrator in my head had a slight McConaughey tilt but was more straight-on which I appreciated. I enjoyed learning more about the man behind the actor."
Kirsten Robertson,"Reviewed in the United States on September 29, 2024",5.0 out of 5 stars,"I loved this book. I enjoyed seeing the greenlights, the lessons and the deep spirituality intertwined in Matthew’s journey. I love hearing people’s stories and appreciate the vulnerability included in this one."
Amazon Customer,"Reviewed in the United States on September 28, 2024",5.0 out of 5 stars,"If u like this dude , u will like this book!"
Coleman,"Reviewed in the United States on September 26, 2024",5.0 out of 5 stars,The only better version is Audio Books as it’s Matthew reading it.
70's Kid,"Reviewed in the United States on September 26, 2024",5.0 out of 5 stars,"I have read many biographies over the years. This one was a fun read with a lot of surprises. It would be so easy for MM to be an egotistical jerk. He is instead an interesting, loving father, son, brother and husband. He is very spiritual and has a strong faith too. Impressed."
J. Youngelman,"Reviewed in the United States on September 25, 2024",5.0 out of 5 stars,He’s my favorite actor. I loved listening to it in his voice. I learned so much about him.
Colleen Triplett,"Reviewed in the United States on September 17, 2024",5.0 out of 5 stars,"Very entertaining, it was funny, honest, adventurous and intellectual. I was intrigued and amused. Highly recommend!"
Angie Anderson,"Reviewed in the United States on September 17, 2024",5.0 out of 5 stars,Great one
Tess,"Reviewed in the United States on September 12, 2024",5.0 out of 5 stars,"I enjoyed this book thoroughly. I enjoyed the handwritten notes and his stories were entertaining, funny and enlightening.. I would recommend reading it."
Amazon Customer,"Reviewed in the United States on September 12, 2024",3.0 out of 5 stars,Love his looks but his outlook and personality in writing is weird.
Lisa,"Reviewed in the United States on September 10, 2024",5.0 out of 5 stars,"I borrowed this from the library and it's one of my favorite celebrity memoirs. It was an easy read and I finished it in about 2 days. He seems like such a humble guy, and I think it says so much that he went back to living in Texas to get away from Hollywood life.

I learned a little bit more about him in this book, and the man wrote it after he already won the Academy Award for Best Actor and the Golden Globe for Best Actor; he wrote it after he was already a married man and a father. I just like the way that he seems, you know, unbothered by the Hollywood drama and far away from the camera and lights of LA and NYC."
Leilani C.,"Reviewed in the United States on September 9, 2024",5.0 out of 5 stars,"If you haven’t read it, you should! I bought the book as well as the audible and Oh My Goodness, to hear Matthew McConaughey read it was a plus. What a life, what a man, what a story……Greenlight!"
Kris S,"Reviewed in the United States on September 3, 2024",5.0 out of 5 stars,"This is almost like a self help book for being a better and motivated book. I love his stories. I had no idea he was a foreign exchange student, and was sad that the start was not great, but glad he made the best of it and advocated for himself. Parts of this book remind me of Sheldon from the big bang theory, mom from Texas and all. I enjoyed the author narrating it, I did have to listen at 2x the speed because, my brain can not compute and retain that slow. I like knowing that he lived a life just like the rest of us and still does, just with a well known career. He still loves, and wants more. The only part I didn't like was at the beginning of each chapter or part, it felt like he was yelling, that hurts my ears."
Allen Antonsen,"Reviewed in the United States on August 27, 2024",5.0 out of 5 stars,"this is so wrll written and a great book to read or listen to. He writes of his life story and career.

if you want to be entertained and enjoy a good book try thus one"
lasvegaslion,"Reviewed in the United States on August 27, 2024",5.0 out of 5 stars,I thoroughly enjoyed this book. I have been a fan of Matthew McConaughey since I first saw Dazed and Confused. I like how he always challenged himself to be more and better. There’s a lot of great advice in this book for all ages. Great Book.
TLC,"Reviewed in the United States on August 26, 2024",2.0 out of 5 stars,"Oh, Matthew. You surely do love your own words. A bit too much. You need a savage editor to cut your endless lists. So much repetition and restating. And your lofty philosophical musings need to be stated more clearly. I had the audiobook, and sometimes the pace of his narrative was head spinning. Much too fast, rattling off those lists. And the volume was not normalized. The occasional yelling is startling and not welcome in an audiobook. A skilled audiobook reader remembers that people are listening with earbuds and need the speaker to maintain a consistent volume. One last thing: those stories are either embellished or just reflect really poor character. Stealing lumber isn’t cool. But it was learned from the dad, who stole regularly. I found the stories disturbing and more disturbing that they were passed off as normal behavior."
Wanda Lee,"Reviewed in the United States on August 22, 2024",2.0 out of 5 stars,"It changed my view about him when he used the F... bombs and talked about personal things while he was sleeping. Really!!! Did I really need to hear that?!? I admired him as an actor and I guess I still do but as a person, that has changed. I'm sorry I have it on my Kindle because his foul-mouth language is now in my Kindle. He mentions God but I'm not sure it is in a positive way. Instead of Greenlight I would use caution and Stoplight to pass on this book and go for a better book on Amazon."
Rusty toe,"Reviewed in the United States on August 21, 2024",1.0 out of 5 stars,"If you want to read a book by a hypocrite, read this. He professes his belief in God yet throughout the entire book normalizes and even glorifies breaking God's commandments. Lying, cheating, stealing, abuse, immorality, cheating, assualt, drug use, alcoholism, and more—these have been the building blocks of his life and Matthew's status quo. He's finally settled down and gotten married—yet the movies he is producing and the liquor he sells is further pushing his immoral standards. I struggled through this one. Also, despite his trying, he is not poet. What a confusing and debasing book for a pseudo-Christian to write."
Elizabeth,"Reviewed in the United States on August 7, 2024",5.0 out of 5 stars,"Witty and gritty, good read"
Nayely Duran,"Reviewed in the United States on August 3, 2024",5.0 out of 5 stars,Rarely I engage so strong with biographies. But Mathew has a very authentic and interesting way to tell his story. He accomplishes exactly what he meant. He is not preaching or giving you life lessons and yet you learn. Easy to read. I finished it in two days.
Tiffany,"Reviewed in the United States on August 3, 2024",5.0 out of 5 stars,"It was the best audiobook I've bought.
Gonna buy the book, it's full of great stuff."
Amazon Customer,"Reviewed in the United States on August 2, 2024",5.0 out of 5 stars,Couldn't put the book down it feels like me Matt hung out for a couple days and with his messages help me tackle some thoughts I had in my mind about my own life. Dope read 💪🏾
Priosh,"Reviewed in the United States on July 31, 2024",5.0 out of 5 stars,"I love the green lights that he gave in the books and the pauses he took in each chapter that had a quote, or something motivational"
Mopad10,"Reviewed in the United States on July 29, 2024",1.0 out of 5 stars,"I'm bummed I wasted a free credit on this. I really wanted to hear his life story but this was just a steady stream of random rambling words. Like a Dr. Suess book, but not as good as Dr.Suess."
Charles,"Reviewed in the United States on July 28, 2024",5.0 out of 5 stars,What a cool life he has made for himself a cool outlook on life itself. He deserves everything's he got.
Cindy Byars,"Reviewed in the United States on July 27, 2024",5.0 out of 5 stars,Great book!!
Tina,"Reviewed in the United States on July 21, 2024",5.0 out of 5 stars,Love this book so much! It is very down to earth writing and thought provoking.
John A. Licata,"Reviewed in the United States on July 21, 2024",2.0 out of 5 stars,I thought this would be a little more in his head than an emotional ride. Pretty wild upbringing. And I like his acting. But there is a rawness that crosses the line. Some things would be better with a little discretion. So I dumped it just past half way.
